Project,Antipattern,File,Line from,Line to,Comment
jiangtj/jc-platform,Poor Man’s Search Engine,system-server/src/main/java/com/jiangtj/platform/system/UserService.java,116,116,LIKE(… %)
jiangtj/jc-platform,Implicit Columns,system-server/src/main/java/com/jiangtj/platform/system/UserService.java,124,124,selectFrom(
jiangtj/jc-platform,ID Required,system-server/src/main/java/com/jiangtj/platform/system/jooq/tables/SystemOperateRecord.java,61,61,"createField(DSL.name(""id"")"
jiangtj/jc-platform,ID Required,system-server/src/main/java/com/jiangtj/platform/system/jooq/tables/SystemUser.java,56,56,"createField(DSL.name(""id"")"
jiangtj/jc-platform,Implicit Columns,system-server/src/test/java/com/jiangtj/platform/system/UserRoleTest.java,35,35,selectFrom(
jiangtj/jc-platform,Readable Passwords,system-server/src/test/java/com/jiangtj/platform/system/UserTest.java,116,116,Testis salvestatakse parool loetaval kujul
jiangtj/jc-platform,Readable Passwords,system-server/src/test/java/com/jiangtj/platform/system/UserTest.java,136,138,Testis salvestatakse parool loetaval kujul
jOOQ/demo,Metadata Tribbles,jOOQ-demo-oss/jOOQ-demo-java/src/main/java/org/jooq/demo/java/db/Public.java,236,266,"7 samasisulist tabelit, suuremas osas eraldatud aja järgi, saaks asendada partitsioneerimisega"
jOOQ/demo,Beware of the Unknown,jOOQ-demo-oss/jOOQ-demo-java/src/main/java/org/jooq/demo/java/db/tables/Customer.java,115,115,Should be non-nullable
jOOQ/demo,Beware of the Unknown,jOOQ-demo-oss/jOOQ-demo-java/src/main/java/org/jooq/demo/java/db/tables/Film.java,124,124,Should be non-nullable
jOOQ/demo,31 Flavors,jOOQ-demo-oss/jOOQ-demo-java/src/main/java/org/jooq/demo/java/db/tables/Film.java,124,124,asEnumDataType
jOOQ/demo,31 Flavors,jOOQ-demo-oss/jOOQ-demo-java/src/main/java/org/jooq/demo/java/db/tables/FilmList.java,84,84,asEnumDataType
jOOQ/demo,31 Flavors,jOOQ-demo-oss/jOOQ-demo-java/src/main/java/org/jooq/demo/java/db/tables/NicerButSlowerFilmList.java,84,84,asEnumDataType
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo01Querying.java,118,118,selectFrom(
jOOQ/demo,Ambiguous Groups,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo01Querying.java,271,274,
jOOQ/demo,Ambiguous Groups,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo01Querying.java,293,301,
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo01Querying.java,349,349,select(TABLE) + implicit joini kõik veerud
jOOQ/demo,Poor Man’s Search Engine,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo03Functions.java,66,66,like(‘%’ … ‘%’)
jOOQ/demo,Poor Man’s Search Engine,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo03Functions.java,92,92,like(‘%’ … ‘%’)
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo04DML.java,35,35,selectFrom(
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,32,32,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,48,48,fetchOne
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,56,56,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,83,83,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,91,91,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,101,101,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,130,130,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,141,141,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo08ImportExportAndMore.java,54,54,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo08ImportExportAndMore.java,85,85,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo08ImportExportAndMore.java,112,112,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo08ImportExportAndMore.java,123,123,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo08ImportExportAndMore.java,142,142,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo08ImportExportAndMore.java,162,162,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo09DAOs.java,25,25,selectFrom(
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo09DAOs.java,50,50,dao.fetchByActorId(
jOOQ/demo,Standard Operating Procedures,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo12StoredProcedures.java,24,24,Routines.inventoryInStock(
jOOQ/demo,Standard Operating Procedures,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo12StoredProcedures.java,27,27,inventoryInStock(
jOOQ/demo,Standard Operating Procedures,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo12StoredProcedures.java,38,38,table valued function
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo13Reactive.java,53,53,selectFrom(
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo14Mocking.java,52,52,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo14Mocking.java,58,58,selectFrom(
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo14Mocking.java,112,112,SELECT * SQL kujul
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo16Diagnostics.java,46,46,selectFrom(
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo16Diagnostics.java,59,59,selectFrom(
jOOQ/demo,Implicit Columns,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo16Diagnostics.java,72,72,selectFrom(
jOOQ/demo,Beware of the Unknown,jOOQ-demo-oss/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo16Diagnostics.java,74,74,intentionally supplying null to equality comparison
jOOQ/demo,Metadata Tribbles,jOOQ-demo-pro/jOOQ-demo-java/src/main/java/org/jooq/demo/java/db/Public.java,237,267,"7 samasisulist tabelit, suuremas osas eraldatud aja järgi, saaks asendada partitsioneerimisega"
jOOQ/demo,Standard Operating Procedures,jOOQ-demo-pro/jOOQ-demo-java/src/main/java/org/jooq/demo/java/db/Triggers.java,29,29,"trigger, mis kutsub välja EXECUTE FUNCTION"
jOOQ/demo,Standard Operating Procedures,jOOQ-demo-pro/jOOQ-demo-java/src/main/java/org/jooq/demo/java/db/Triggers.java,34,34,"trigger, mis kutsub välja EXECUTE FUNCTION"
jOOQ/demo,Beware of the Unknown,jOOQ-demo-pro/jOOQ-demo-java/src/main/java/org/jooq/demo/java/db/tables/Customer.java,115,115,Should be non-nullable
jOOQ/demo,Beware of the Unknown,jOOQ-demo-pro/jOOQ-demo-java/src/main/java/org/jooq/demo/java/db/tables/Film.java,126,126,Should be non-nullable
jOOQ/demo,31 Flavors,jOOQ-demo-pro/jOOQ-demo-java/src/main/java/org/jooq/demo/java/db/tables/Film.java,126,126,asEnumDataType
jOOQ/demo,31 Flavors,jOOQ-demo-pro/jOOQ-demo-java/src/main/java/org/jooq/demo/java/db/tables/FilmList.java,84,84,asEnumDataType
jOOQ/demo,31 Flavors,jOOQ-demo-pro/jOOQ-demo-java/src/main/java/org/jooq/demo/java/db/tables/NicerButSlowerFilmList.java,84,84,asEnumDataType
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo01Querying.java,118,118,selectFrom(
jOOQ/demo,Ambiguous Groups,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo01Querying.java,271,274,
jOOQ/demo,Ambiguous Groups,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo01Querying.java,293,301,
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo01Querying.java,349,349,select(TABLE) + implicit joini kõik veerud
jOOQ/demo,Poor Man’s Search Engine,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo03Functions.java,66,66,like(‘%’ … ‘%’)
jOOQ/demo,Poor Man’s Search Engine,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo03Functions.java,92,92,like(‘%’ … ‘%’)
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo04DML.java,35,35,selectFrom(
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,32,32,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,48,48,fetchOne
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,56,56,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,83,83,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,91,91,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,101,101,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,130,130,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo06Transactions.java,141,141,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo08ImportExportAndMore.java,54,54,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo08ImportExportAndMore.java,85,85,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo08ImportExportAndMore.java,112,112,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo08ImportExportAndMore.java,123,123,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo08ImportExportAndMore.java,142,142,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo08ImportExportAndMore.java,162,162,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo09DAOs.java,25,25,selectFrom(
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo09DAOs.java,50,50,dao.fetchByActorId(
jOOQ/demo,Standard Operating Procedures,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo12StoredProcedures.java,24,24,Routines.inventoryInStock(
jOOQ/demo,Standard Operating Procedures,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo12StoredProcedures.java,27,27,inventoryInStock(
jOOQ/demo,Standard Operating Procedures,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo12StoredProcedures.java,38,38,table valued function
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo12StoredProcedures.java,73,73,selectFrom(
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo13Reactive.java,53,53,selectFrom(
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo14Mocking.java,52,52,fetch
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo14Mocking.java,58,58,selectFrom(
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo14Mocking.java,112,112,SELECT * SQL kujul
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo16Diagnostics.java,46,46,selectFrom(
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo16Diagnostics.java,59,59,selectFrom(
jOOQ/demo,Implicit Columns,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo16Diagnostics.java,72,72,selectFrom(
jOOQ/demo,Beware of the Unknown,jOOQ-demo-pro/jOOQ-demo-java/src/test/java/org/jooq/demo/java/Demo16Diagnostics.java,74,74,intentionally supplying null to equality comparison
jOOQ/jOOQ-mcve,ID Required,jOOQ-mcve-java-h2/src/main/java/org/jooq/mcve/java/h2/tables/Test.java,55,55,"createField(DSL.name(""id"") suured tähed"
jOOQ/jOOQ-mcve,Implicit Columns,jOOQ-mcve-java-h2/src/test/java/org/jooq/mcve/test/java/h2/JavaTest.java,45,45,fetchOne
jOOQ/jOOQ-mcve,ID Required,jOOQ-mcve-java-mariadb/src/main/java/org/jooq/mcve/java/mariadb/tables/Test.java,55,55,"createField(DSL.name(""id"")"
jOOQ/jOOQ-mcve,Implicit Columns,jOOQ-mcve-java-mariadb/src/test/java/org/jooq/mcve/test/java/mariadb/JavaTest.java,85,85,fetchOne
jOOQ/jOOQ-mcve,ID Required,jOOQ-mcve-java-mysql/src/main/java/org/jooq/mcve/java/mysql/tables/Test.java,55,55,"createField(DSL.name(""id"")"
jOOQ/jOOQ-mcve,Implicit Columns,jOOQ-mcve-java-mysql/src/test/java/org/jooq/mcve/test/java/mysql/JavaTest.java,85,85,fetchOne
jOOQ/jOOQ-mcve,ID Required,jOOQ-mcve-java-oracle/src/main/java/org/jooq/mcve/java/oracle/tables/Test.java,55,55,"createField(DSL.name(""id"") suured tähed"
jOOQ/jOOQ-mcve,Implicit Columns,jOOQ-mcve-java-oracle/src/test/java/org/jooq/mcve/test/java/oracle/JavaTest.java,105,105,fetchOne
jOOQ/jOOQ-mcve,ID Required,jOOQ-mcve-java-postgres/src/main/java/org/jooq/mcve/java/postgres/tables/Test.java,55,55,"createField(DSL.name(""id"")"
jOOQ/jOOQ-mcve,Implicit Columns,jOOQ-mcve-java-postgres/src/test/java/org/jooq/mcve/test/java/postgres/JavaTest.java,92,92,fetchOne
jOOQ/jOOQ-mcve,ID Required,jOOQ-mcve-java-sqlite/src/main/java/org/jooq/mcve/java/h2/tables/Test.java,55,55,"createField(DSL.name(""id"") suured tähed"
jOOQ/jOOQ-mcve,ID Required,jOOQ-mcve-java-sqlite/src/main/java/org/jooq/mcve/java/sqlite/tables/Test.java,55,55,"createField(DSL.name(""id"")"
jOOQ/jOOQ-mcve,Implicit Columns,jOOQ-mcve-java-sqlite/src/test/java/org/jooq/mcve/test/java/sqlite/JavaTest.java,45,45,fetchOne
jOOQ/jOOQ-mcve,ID Required,jOOQ-mcve-java-sqlserver/src/main/java/org/jooq/mcve/java/sqlserver/tables/Test.java,55,55,"createField(DSL.name(""id"")"
jOOQ/jOOQ-mcve,Implicit Columns,jOOQ-mcve-java-sqlserver/src/test/java/org/jooq/mcve/test/java/sqlserver/JavaTest.java,88,88,fetchOne
juanhaugaard/H2-sakila,31 Flavors,jooq-generated-sakila/src/main/java/org/tayrona/sakila/data/tables/Film.java,126,126,asEnumDataType
juanhaugaard/H2-sakila,Implicit Columns,sakila-data-generator/src/main/java/org/tayrona/sakila/data/generators/AddressGenerator.java,66,66,selectFrom(
juanhaugaard/H2-sakila,Implicit Columns,sakila-data-generator/src/main/java/org/tayrona/sakila/data/generators/AddressGenerator.java,72,72,selectFrom(
juanhaugaard/H2-sakila,Implicit Columns,sakila-data-generator/src/main/java/org/tayrona/sakila/data/generators/AddressGenerator.java,132,132,selectFrom(
juanhaugaard/H2-sakila,Implicit Columns,sakila-data-generator/src/main/java/org/tayrona/sakila/data/generators/AddressGenerator.java,138,138,selectFrom(
juanhaugaard/H2-sakila,Implicit Columns,sakila-data-generator/src/main/java/org/tayrona/sakila/data/generators/FilmGenerator.java,60,60,selectFrom(
juanhaugaard/H2-sakila,Implicit Columns,sakila-data-generator/src/main/java/org/tayrona/sakila/data/generators/FilmGenerator.java,64,64,selectFrom(
juanhaugaard/H2-sakila,Implicit Columns,sakila-data-generator/src/main/java/org/tayrona/sakila/data/generators/FilmGenerator.java,71,71,selectFrom(
juanhaugaard/H2-sakila,Implicit Columns,sakila-data-generator/src/main/java/org/tayrona/sakila/data/generators/FilmGenerator.java,102,102,selectFrom(
juanhaugaard/H2-sakila,Implicit Columns,sakila-data-generator/src/main/java/org/tayrona/sakila/data/generators/FilmGenerator.java,294,294,selectFrom(
juanhaugaard/H2-sakila,Implicit Columns,sakila-data-generator/src/main/java/org/tayrona/sakila/data/generators/FilmGenerator.java,303,303,selectFrom(
juanhaugaard/H2-sakila,Implicit Columns,sakila-data-generator/src/main/java/org/tayrona/sakila/data/generators/StoreGenerator.java,41,41,selectFrom(
juanhaugaard/H2-sakila,Implicit Columns,sakila-data-generator/src/main/java/org/tayrona/sakila/data/generators/StoreGenerator.java,56,56,selectFrom(
juanhaugaard/H2-sakila,Implicit Columns,sakila-data-generator/src/main/java/org/tayrona/sakila/data/generators/StoreGenerator.java,106,106,selectFrom(
juanhaugaard/H2-sakila,Readable Passwords,sakila-data-generator/src/main/java/org/tayrona/sakila/data/generators/StoreGenerator.java,119,119,parool salvestatakse loetaval kujul
kaeru61/chat_app,Readable Passwords,src/main/java/com/chatapp/internal/adapter/adapterImpl/ChatRoomDBAdapterImpl.java,35,35,Parool sisestataksel loetaval kujul
kaeru61/chat_app,Readable Passwords,src/main/java/com/chatapp/internal/adapter/adapterImpl/ChatRoomDBAdapterImpl.java,83,83,Parool tagastataksel loetaval kujul
kaeru61/chat_app,Implicit Columns,src/main/java/com/chatapp/internal/adapter/adapterImpl/ChatRoomDBAdapterImpl.java,37,37,returning
kaeru61/chat_app,Implicit Columns,src/main/java/com/chatapp/internal/adapter/adapterImpl/ChatRoomDBAdapterImpl.java,44,44,returning
kaeru61/chat_app,Implicit Columns,src/main/java/com/chatapp/internal/adapter/adapterImpl/ChatRoomDBAdapterImpl.java,51,51,selectFrom(
kaeru61/chat_app,Implicit Columns,src/main/java/com/chatapp/internal/adapter/adapterImpl/ChatRoomDBAdapterImpl.java,59,59,selectFrom(
kaeru61/chat_app,Implicit Columns,src/main/java/com/chatapp/internal/adapter/adapterImpl/ChatRoomDBAdapterImpl.java,74,74,selectFrom(
kaeru61/chat_app,Implicit Columns,src/main/java/com/chatapp/internal/adapter/adapterImpl/MessageDBAdapterImpl.java,29,29,returning
kaeru61/chat_app,Implicit Columns,src/main/java/com/chatapp/internal/adapter/adapterImpl/MessageDBAdapterImpl.java,36,36,selectFrom(
kaeru61/chat_app,Implicit Columns,src/main/java/com/chatapp/internal/adapter/adapterImpl/UserDBAdapterImpl.java,22,22,selectFrom(
kaeru61/chat_app,Readable Passwords,src/main/java/com/chatapp/internal/adapter/adapterImpl/UserDBAdapterImpl.java,24,24,Parooli võrreldakse loetaval kujul
kaeru61/chat_app,Readable Passwords,src/main/java/com/chatapp/internal/adapter/adapterImpl/UserDBAdapterImpl.java,36,36,Parool sisestataksel loetaval kujul
kaeru61/chat_app,Implicit Columns,src/main/java/com/chatapp/internal/adapter/adapterImpl/UserDBAdapterImpl.java,38,38,returning
kaeru61/chat_app,Implicit Columns,src/main/java/com/chatapp/internal/adapter/adapterImpl/UserDBAdapterImpl.java,44,44,selectFrom(
kaeru61/chat_app,ID Required,src/main/java/com/chatapp/jooq/com/chatapp/jooq/tables/ChatRooms.java,61,61,"createField(DSL.name(""id"")"
kaeru61/chat_app,ID Required,src/main/java/com/chatapp/jooq/com/chatapp/jooq/tables/ChatRoomUsers.java,60,60,"createField(DSL.name(""id"")"
kaeru61/chat_app,ID Required,src/main/java/com/chatapp/jooq/com/chatapp/jooq/tables/Messages.java,60,60,"createField(DSL.name(""id"")"
kaeru61/chat_app,ID Required,src/main/java/com/chatapp/jooq/com/chatapp/jooq/tables/Users.java,57,57,"createField(DSL.name(""id"")"
kamil-sita/labelle,Poor Man’s Search Engine,core-common/src/main/java/place/sita/labelle/datasource/impl/jooq/binding/JooqFilteringVisitor.java,116,116,LIKE tundmatu sisendiga
kamil-sita/labelle,Implicit Columns,core/src/main/java/place/sita/labelle/core/repository/inrepository/image/replication/ImageReplication.java,129,129,selectFrom(
kamil-sita/labelle,Implicit Columns,core/src/main/java/place/sita/labelle/core/repository/inrepository/image/replication/ImageReplication.java,157,157,selectFrom(
kamil-sita/labelle,Implicit Columns,core/src/main/java/place/sita/labelle/core/repository/inrepository/image/replication/ImageReplication.java,196,196,selectFrom(
kamil-sita/labelle,Poor Man’s Search Engine,core/src/main/java/place/sita/labelle/extensions/tag/suggestions/TagSuggestions.java,28,28,likeIgnoreCase(% … %)
kamil-sita/labelle,Poor Man’s Search Engine,core/src/main/java/place/sita/labelle/extensions/tag/suggestions/TagSuggestions.java,29,29,likeIgnoreCase(% … %)
kamil-sita/labelle,Poor Man’s Search Engine,core/src/main/java/place/sita/labelle/extensions/tag/suggestions/TagSuggestions.java,43,43,likeIgnoreCase(% … %)
kamil-sita/labelle,Poor Man’s Search Engine,core/src/main/java/place/sita/labelle/extensions/tag/suggestions/TagSuggestions.java,44,44,likeIgnoreCase(% … %)
kamil-sita/labelle,31 Flavors,db-codegen/src/main/java/place/sita/labelle/jooq/tables/EffectiveHistoricConfiguration.java,68,68,asEnumDataType
kamil-sita/labelle,ID Required,db-codegen/src/main/java/place/sita/labelle/jooq/tables/Image.java,64,64,"createField(DSL.name(""id"")"
kamil-sita/labelle,ID Required,db-codegen/src/main/java/place/sita/labelle/jooq/tables/ImageFile.java,54,54,"createField(DSL.name(""id"")"
kamil-sita/labelle,ID Required,db-codegen/src/main/java/place/sita/labelle/jooq/tables/ImageResolvable.java,54,54,"createField(DSL.name(""id"")"
kamil-sita/labelle,ID Required,db-codegen/src/main/java/place/sita/labelle/jooq/tables/Repository.java,52,52,"createField(DSL.name(""id"")"
kamil-sita/labelle,ID Required,db-codegen/src/main/java/place/sita/labelle/jooq/tables/Root.java,52,52,"createField(DSL.name(""id"")"
kamil-sita/labelle,ID Required,db-codegen/src/main/java/place/sita/labelle/jooq/tables/Tag.java,59,59,"createField(DSL.name(""id"")"
kamil-sita/labelle,ID Required,db-codegen/src/main/java/place/sita/labelle/jooq/tables/Task.java,56,56,"createField(DSL.name(""id"")"
kamil-sita/labelle,31 Flavors,db-codegen/src/main/java/place/sita/labelle/jooq/tables/Task.java,71,71,asEnumDataType
kamil-sita/labelle,ID Required,db-codegen/src/main/java/place/sita/labelle/jooq/tables/TaskExecution.java,56,56,"createField(DSL.name(""id"")"
kamil-sita/labelle,31 Flavors,db-codegen/src/main/java/place/sita/labelle/jooq/tables/TaskExecution.java,71,71,asEnumDataType
kamil-sita/labelle,ID Required,db-codegen/src/main/java/place/sita/labelle/jooq/tables/TaskType.java,52,52,"createField(DSL.name(""id"")"
killbill/killbill-stripe-plugin,Implicit Columns,src/main/java/org/killbill/billing/plugin/stripe/dao/StripeDao.java,170,170,selectFrom(
killbill/killbill-stripe-plugin,Implicit Columns,src/main/java/org/killbill/billing/plugin/stripe/dao/StripeDao.java,227,229,fetchOne
killbill/killbill-stripe-plugin,Implicit Columns,src/main/java/org/killbill/billing/plugin/stripe/dao/StripeDao.java,256,256,selectFrom(
killbill/killbill-stripe-plugin,Implicit Columns,src/main/java/org/killbill/billing/plugin/stripe/dao/StripeDao.java,306,306,selectFrom(
kryakobess/TinkoffBackendCourse,ID Required,scrapper/src/main/ru/tinkoff/edu/java/scrapper/domains/jooq/tables/LinkSubscription.java,72,72,"createField(DSL.name(""id"") suured tähed"
kryakobess/TinkoffBackendCourse,ID Required,scrapper/src/main/ru/tinkoff/edu/java/scrapper/domains/jooq/tables/TgUser.java,71,71,"createField(DSL.name(""id"") suured tähed"
kryakobess/TinkoffBackendCourse,Implicit Columns,scrapper/src/main/ru/tinkoff/edu/java/scrapper/Repositories/jooq/JooqLinkRepository.java,29,29,select
kryakobess/TinkoffBackendCourse,Implicit Columns,scrapper/src/main/ru/tinkoff/edu/java/scrapper/Repositories/jooq/JooqLinkRepository.java,35,35,select
kryakobess/TinkoffBackendCourse,Implicit Columns,scrapper/src/main/ru/tinkoff/edu/java/scrapper/Repositories/jooq/JooqLinkRepository.java,41,41,select
kryakobess/TinkoffBackendCourse,Implicit Columns,scrapper/src/main/ru/tinkoff/edu/java/scrapper/Repositories/jooq/JooqLinkRepository.java,54,54,returning
kryakobess/TinkoffBackendCourse,Implicit Columns,scrapper/src/main/ru/tinkoff/edu/java/scrapper/Repositories/jooq/JooqLinkRepository.java,63,63,returning
kryakobess/TinkoffBackendCourse,Implicit Columns,scrapper/src/main/ru/tinkoff/edu/java/scrapper/Repositories/jooq/JooqLinkRepository.java,72,72,returning
kryakobess/TinkoffBackendCourse,Implicit Columns,scrapper/src/main/ru/tinkoff/edu/java/scrapper/Repositories/jooq/JooqLinkRepository.java,79,79,select
kryakobess/TinkoffBackendCourse,Implicit Columns,scrapper/src/main/ru/tinkoff/edu/java/scrapper/Repositories/jooq/JooqTelegramUserRepository.java,30,30,select
kryakobess/TinkoffBackendCourse,Implicit Columns,scrapper/src/main/ru/tinkoff/edu/java/scrapper/Repositories/jooq/JooqTelegramUserRepository.java,39,39,select
kryakobess/TinkoffBackendCourse,Implicit Columns,scrapper/src/main/ru/tinkoff/edu/java/scrapper/Repositories/jooq/JooqTelegramUserRepository.java,48,48,select
kryakobess/TinkoffBackendCourse,Implicit Columns,scrapper/src/main/ru/tinkoff/edu/java/scrapper/Repositories/jooq/JooqTelegramUserRepository.java,59,59,returning
